collection_address,borrower,lender,loanAmount,interestRate
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.5,0.013
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x1329d762e5e34e53a6c5e24bd15fa032482eb0f9,13.5,0.02
Azuki,0x4b6f2c8dd7e6f23f0cb5765ab717982910e9f450,0x1329d762e5e34e53a6c5e24bd15fa032482eb0f9,13.5,0.001
Azuki,0x9a8ff3000d72b681c285d09437f376daeca99c92,0xae92f58849c92dcb8d5bc42333be8080d30272e0,13.5,0.08
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x6b497bf5a018eba244e35dcb8d3a986867867ab9,13.49,0.33
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xffba913bb056544b75e57312ec3eae2528c285e1,13.49,0
Azuki,0x9c9b98e5c757ca08538e04ab9f9cf71600bbd7e3,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,13.47,0.001
Azuki,0x66a103b2963b7b68890bfcd7eda6599fd2a02626,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.47,0
Azuki,0xcbb0fe555f61d23427740984325b4583a4a34c82,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.47,0
Azuki,0x66a103b2963b7b68890bfcd7eda6599fd2a02626,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.47,0
Azuki,0x66a103b2963b7b68890bfcd7eda6599fd2a02626,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.47,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x6995edcc99e91d3c9fd944234263985bb9235576,13.46178429,0.25
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xb06114b9997a4a16a078c4107d8eba74a869be4e,13.44659056,0.265
Azuki,0xba1ba61ff159422bcb07f78017186624e94e6936,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,13.44,0.001
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.44,0.79
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x51ae51ea0cea748c6dce1bebc50de352345fc822,13.43,0
Azuki,0xe6da1d19fdcec179ba9755f2c6139f8ffecbfeb0,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.43,0
Azuki,0xba1ba61ff159422bcb07f78017186624e94e6936,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.43,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.43,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x5eb2b0cf7945cb36679f3f11e65709185f739cf0,13.43,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.43,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.43,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.43,0
Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.43,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.43,0
Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.43,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0x1329d762e5e34e53a6c5e24bd15fa032482eb0f9,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.42,0
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xb822546f29f47bd6a14af1730812357ac4245c67,13.42,0.5
Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0x84c94cc2fde3e20d9e8dcb388c45a1fd6068cbf4,13.42,0.001
Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41048758,0
Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.41048758,0
Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.41048758,0.003
Azuki,0x453f143ef520c410fce45469382fe5bcca49d6a4,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0.2
Azuki,0x453f143ef520c410fce45469382fe5bcca49d6a4,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.41,0.19
Azuki,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x3924b7681c6110fcd3628164388c3307f79d1059,13.41,0.45
Azuki,0xd292ee3385995f9191b5331b108c891cef32a5e1,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.41,0.19
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0.29
Azuki,0xd292ee3385995f9191b5331b108c891cef32a5e1,0x276417be271dbeb696cb97cda7c6982fd89e6bd4,13.41,0.25
Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x9f28152ae399a6f1b9760c04972de4f9303c0c9f,13.41,0.01
Azuki,0x9f4ebcb22447c64a21c687c1db6849ec55b8f016,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.41,0
Azuki,0xd044529d0e5a85d68f638c72af68ee79f56d5be0,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0
Azuki,0x9a8ff3000d72b681c285d09437f376daeca99c92,0xdd90986c500320b97636984194eba00299089e5a,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0xfa0e027fcb7ce300879f3729432cd505826eaabc,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0x53831c17c99e3fd128fa356fe2037fe26a0ae156,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.41,0
Azuki,0x9a8ff3000d72b681c285d09437f376daeca99c92,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0x9675b0ed61d85ad9c0f16ae071b7002c5747caca,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0xfaea523cdf00e9be0a82fa201fbb111330cc7c0c,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.41,0
Azuki,0x9a8ff3000d72b681c285d09437f376daeca99c92,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.41,0
Azuki,0xfaea523cdf00e9be0a82fa201fbb111330cc7c0c,0xef64327f69973c1d9c2c20ce13d8b08889a47be0,13.41,0
Azuki,0x9f4ebcb22447c64a21c687c1db6849ec55b8f016,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.41,0
Azuki,0x9a8ff3000d72b681c285d09437f376daeca99c92,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.41,0
Azuki,0x53831c17c99e3fd128fa356fe2037fe26a0ae156,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.41,0
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0xe0e4ba0030fb1a7675666747dd1343efb8a032f0,13.41,0.005
Azuki,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.4,0
Azuki,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0x730867f95ad9ec6327d1d357a5a997b1125bca2e,13.4,0
Azuki,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0xe91bb7500df588a333acd7a9c57488fccb40ef4c,13.4,0
Azuki,0x6a01af210dce01f44b5067fc688641384a8bce5b,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,13.4,0
Azuki,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.4,0
Azuki,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0xdcc78d193e64361c12f8c6f2e1c12daad0d07648,13.4,0.15
Azuki,0xba1ba61ff159422bcb07f78017186624e94e6936,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.39,0
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.39,0.89
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xe2eaf182d8254b17883b9448f2f34893e2b488e6,13.39,0.7
Azuki,0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,0x39d12116298f3b2b55e53e7b99c0bf47041761df,13.38,0
Azuki,0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.38,0
Azuki,0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.38,0
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,13.3651,0
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,13.3651,0
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,13.3651,0
Azuki,0x6995edcc99e91d3c9fd944234263985bb9235576,0xa099ec99966fa615c29b1ec56ce403fe655bca40,13.35,0
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x07f70642cb786277cc568b359b2d8f3222a4b018,13.35,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.35,0
Azuki,0x0d3c65648baddff4488b7867a043436bc6842ade,0x20251a0505ead51fb2c6ce5c1f399924ea068322,13.3100467,0.05
Azuki,0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9,0x51ae51ea0cea748c6dce1bebc50de352345fc822,13.31,0.07
Azuki,0xf4e14d778c2dbd6fd1a04f08721941eb3e1c9d6c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.31,0.01
Azuki,0x2e52dfc48bda6d89aaba80a0186d0480b77c372e,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.31,0.05
Azuki,0x0d3c65648baddff4488b7867a043436bc6842ade,0xdb3be154aeb741867196a918fa2bd5f704dc022a,13.31,0
Azuki,0x0d3c65648baddff4488b7867a043436bc6842ade,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.31,0.001
Azuki,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xaf0f4479af9df756b9b2c69b463214b9a3346443,13.3,0.98
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,13.29,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.29,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x515299b1a2637181ec95a3efeaa42a466195a40f,13.29,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.29,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.29,0
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.25866752,0
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.25866752,0
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,13.25866752,0
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.25866752,0
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0xef64327f69973c1d9c2c20ce13d8b08889a47be0,13.25866752,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.25073103,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,13.2506244,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.2506244,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x20251a0505ead51fb2c6ce5c1f399924ea068322,13.2506244,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.2506244,0.002
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xb06114b9997a4a16a078c4107d8eba74a869be4e,13.25012532,0.429
Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.25,0.19
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x325c08a558ff02f244f31ba1e87bf3c1b1c08f45,13.25,0.01
Azuki,0x0916ff4ec43798e02d6c77383be0ebb0b41f7595,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.25,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.25,0.002
Azuki,0x31109265a787ef9fbf997242e36e9d78e8a61999,0x0a371369398d8047a2f7e3a0af1a7c1eefa3eb7e,13.25,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.25,0.002
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xaf0f4479af9df756b9b2c69b463214b9a3346443,13.25,0.68
Azuki,0x0916ff4ec43798e02d6c77383be0ebb0b41f7595,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.25,0.012
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,13.25,0.79
Azuki,0x5d7d9b3f41d861e981ed8056297ecaec79733fa0,0xb7c933cbdacb223a62d1b4e904462bc597e04f83,13.21368246,0.55
Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.21,0.19
Azuki,0xb77853052debe5f4bee3807a9d418ff844595884,0x51ae51ea0cea748c6dce1bebc50de352345fc822,13.21,0
Azuki,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x1ab1c070c7f1958dbfc5537340cd8056580c43fc,13.21,0
Azuki,0x4f33d206eaeccc0674158bcbcf44711b9454d7ac,0x2f889a7a78e6bbc66e67107864b01338ea1e102d,13.21,0
Azuki,0x4f33d206eaeccc0674158bcbcf44711b9454d7ac,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.21,0
Azuki,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.21,0
Azuki,0x7df70b612040c682d1cb2e32017446e230fcd747,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.21,0
Azuki,0xe0802835e36dc666026f481585ecdff69f508d16,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x20251a0505ead51fb2c6ce5c1f399924ea068322,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x7df70b612040c682d1cb2e32017446e230fcd747,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.21,0
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xb2ee8af0d4435950380f67816da29caa6fc76793,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xe0802835e36dc666026f481585ecdff69f508d16,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x954d65e5310607e12f93f6156de92cd37ffcae8e,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x7df70b612040c682d1cb2e32017446e230fcd747,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x7df70b612040c682d1cb2e32017446e230fcd747,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x0916ff4ec43798e02d6c77383be0ebb0b41f7595,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x5d7d9b3f41d861e981ed8056297ecaec79733fa0,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x5d7d9b3f41d861e981ed8056297ecaec79733fa0,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xa45d5dfdb1f76fb74767d4abe15633a451918a34,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x5d7d9b3f41d861e981ed8056297ecaec79733fa0,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xba1ba61ff159422bcb07f78017186624e94e6936,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.21,0
Azuki,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x925da14218d97de3dc5a856d0f7c3ae35544b637,13.21,0.001
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.21,0.002
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.003
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.003
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.003
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.003
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xba3269e784c087c2c427c62499b5badca6775dcd,13.21,0.004
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x20251a0505ead51fb2c6ce5c1f399924ea068322,13.21,0.05
Azuki,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.004
Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.21,0.002
Azuki,0x4f33d206eaeccc0674158bcbcf44711b9454d7ac,0x39d12116298f3b2b55e53e7b99c0bf47041761df,13.21,0.07
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.012
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.21,0.012
Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.21,0
Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,13.21,0
Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x6a01af210dce01f44b5067fc688641384a8bce5b,13.2,0.945
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0xd22f473a88430f626d60d70fd96d51b2e7190601,13.2,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x7df70b612040c682d1cb2e32017446e230fcd747,13.2,0
Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,13.19,0
Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.16,0
Azuki,0xe541529b40f00a081fcea9be3e3dc00919e6ce1a,0x730867f95ad9ec6327d1d357a5a997b1125bca2e,13.14,0
Azuki,0xe541529b40f00a081fcea9be3e3dc00919e6ce1a,0xc502c07f7f537f47470071fd59cd8287238761aa,13.14,0
Azuki,0xe541529b40f00a081fcea9be3e3dc00919e6ce1a,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.14,0
Azuki,0xe541529b40f00a081fcea9be3e3dc00919e6ce1a,0xfc193599fa211539d85b3925d62ff351885f112b,13.14,0.042
Azuki,0xcb9926b610de1e4ef7946bbc351f109902ab4de6,0x730867f95ad9ec6327d1d357a5a997b1125bca2e,13.11857404,0
Azuki,0x08b1c0fbdb3c4e22a6448b3ce3fa825b61c81094,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.11007569,0
Azuki,0x9e2669730e96a67b9da11e3edb810e09efe74831,0xf482d8aba834789f5c7fabb0b48a1168c1466d43,13.11,0.155
Azuki,0xcb9926b610de1e4ef7946bbc351f109902ab4de6,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.11,0.19
Azuki,0xb77853052debe5f4bee3807a9d418ff844595884,0x1fbe7279da134c53fa521f5ee65891948e775e17,13.11,0
Azuki,0x22f921f7455063fc723d3e3253844cddf6f730fc,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,13.11,0
Azuki,0x08b1c0fbdb3c4e22a6448b3ce3fa825b61c81094,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,13.11,0.002
Azuki,0x80664c7312615ed5d7c022299788f2ec6cf5a4d0,0x178e32324c7998fcdcd674f1553e0471ee260f67,13.11,0.1
Azuki,0x22f921f7455063fc723d3e3253844cddf6f730fc,0xcbb0fe555f61d23427740984325b4583a4a34c82,13.11,0
Azuki,0x4fcc15929e7227fc2004de64524e0005d607f693,0x2372c672d32a6e9662089e7d544045f906071c86,13.07,0
Azuki,0x4fcc15929e7227fc2004de64524e0005d607f693,0xfa0e027fcb7ce300879f3729432cd505826eaabc,13.07,0
Azuki,0x4fcc15929e7227fc2004de64524e0005d607f693,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,13.07,0
