time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/9/2023,0xd263ffddd3f872e12399dbff91def219eb62f61f6d547d224ead23db6c5f3ac3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x8bc110db7029197c3621bea8092ab1996d5dd7be,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,45.78,0,9000,5682
5/9/2023,0x5a153d1c382b152ffad5d19892d720279eec97f30f0243b12c7b8c335eb24c68,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,45.78,0,9000,9801
5/9/2023,0xf34e282101c98433af2b5a6cc485bc2ed375213e944e1bea26d5dd1fbac8970f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,45.78,0.001,9000,4329
5/9/2023,0x5ace8e1c3b580c6adb7b212f5fe6c70e97461686962e2ab7b0d93fc19ba0f172,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,45.78,0.002,9000,6710
5/9/2023,0x87d703cef1a1f44f2a9ab81dac6585053d12a6aa0764686e6824016c699bfe5b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0xcbb0fe555f61d23427740984325b4583a4a34c82,45.0050621,0,9000,4118
5/9/2023,0x4e4ecaffd81682be6822163635b2692069a451f31021688f48f25f2cde81df52,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x2e6b28fda29e5328acd9cadaf6b5900daf5cb576,29.64,0,9000,8035
5/9/2023,0x724a0ca35f972ce2245247744ded7ac053ae5ec85f549dd6ccd52d64d21a9cce,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x5f1ee29361206f1a129e808736f11598356c6031,40,0,9000,7922
5/9/2023,0x52e965a46eeea031a44022273381511498e9ea889d7c0dbb476a96e5fe707f07,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0xcbb0fe555f61d23427740984325b4583a4a34c82,45,0,9000,9007
5/9/2023,0x9f06cbba1c85e7319c8a13dedbfb62c25190cc946ea1cb2bc88bf4f5a17681ed,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,0xcbb0fe555f61d23427740984325b4583a4a34c82,43.8,0,9000,7941
5/9/2023,0xfe601dedfddcb49413834e935f5604e73d01cf2b0aa6eb8630f2f7900b8d9018,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0xcbb0fe555f61d23427740984325b4583a4a34c82,45.00029127,0,9000,4434
5/9/2023,0x6514d70f0779c8f5cedb9ae2374dfbc6e1ff699d9f165a7a9872546b441b4d58,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0xcbb0fe555f61d23427740984325b4583a4a34c82,45,0,9000,5196
5/9/2023,0xd585f57a46bc113246d6f442025d1dd06120072a081a754362db59617158e9d3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0x4a4ba6b9b9ef3f41b37c8158d6c6dc209395d7b9,5.91,0,9000,1048
5/9/2023,0xc4d52272e096caa28b7097fccf8c878451212fff6f9e9c469195f2c93b4970c7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,12.26,0,9000,4300
5/9/2023,0x427d4a6096369acd448bb26a0b227f19d593be56f3a414789598bf5e3551fe5c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0xf992b6868a114bab64face167f672eaf0187d715,20.29,0,9000,8697
5/9/2023,0x786e2cacd0667e235181ebce851da7120df0e43da8af744886649647fa5290fe,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0x4d08a1ec94ca749be19a9209541ad4590375421d,21.08,0,9000,8518
5/9/2023,0x53a1a59c55477ebbda112c056f5b4f7bf626a58c3ecdb127ab126e5b4d9053b1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0xcbb0fe555f61d23427740984325b4583a4a34c82,45.00028938,0,9000,2040
5/9/2023,0xecbd7cb3be3b98c78fd16372cbac9827fed738a5ddf0facadac80c55a0a4692e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x92e6f7ad96f939b3cccb416dc32d621e73efd9c0,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,38.4,0,9000,5566
5/9/2023,0x57e4d13e3dc07264f39046dc7924a54405c4ca696ce2ce381271cc133662e763,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x398abecc8702a78878b3fbe8ee154c625d4ead03,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,44.75,0,9000,2507
5/9/2023,0xad7bc8f3554027709a31b88f7d5a7ec6bbde3f8bc43d9c9a9eff585c0c1a3ad7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x7df70b612040c682d1cb2e32017446e230fcd747,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,44.75,0,9000,349
5/9/2023,0xb417f6d9bb3c1a0f2af8ed70f14a2b26e4eb705a9f469e7f5d0c8c46911469de,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,44.75,0,9000,9050
